asv_id,total_reads
MSL8660,36.0
MSL86622,7.0
MSL86630,7.0
MSL86632,7.0
MSL86697,7.0
MSL8677,37.0
MSL8679,37.0
MSL868,1665.0
MSL8681,37.0
MSL86816,7.0
MSL86844,7.0
MSL8685,37.0
MSL8686,37.0
MSL86938,7.0
MSL86954,7.0
MSL86957,7.0
MSL86969,7.0
MSL87,5300.0
MSL870,1660.0
MSL8700,32.0
MSL87050,7.0
MSL8707,24.0
MSL87072,7.0
MSL8708,35.0
MSL871,1658.0
MSL87112,7.0
MSL8712,32.0
MSL87125,7.0
MSL87132,7.0
MSL8715,37.0
MSL87164,7.0
MSL8717,37.0
MSL872,1658.0
MSL87242,7.0
MSL8726,37.0
MSL873,1.0
MSL8734,37.0
MSL8735,37.0
MSL87368,7.0
MSL87377,7.0
MSL874,1654.0
MSL8742,37.0
MSL8748,37.0
MSL87486,7.0
MSL87494,7.0
MSL87510,7.0
MSL87513,7.0
MSL87539,7.0
MSL8756,36.0
MSL8759,37.0
MSL876,1653.0
MSL8760,37.0
MSL87603,7.0
MSL8762,37.0
MSL8765,37.0
MSL87654,7.0
MSL87682,7.0
MSL877,1651.0
MSL8770,37.0
MSL87715,7.0
MSL8774,37.0
MSL8775,37.0
MSL8776,37.0
MSL8778,37.0
MSL878,1647.0
MSL879,1646.0
MSL87917,7.0
MSL8793,37.0
MSL87941,7.0
MSL87992,7.0
MSL88,5287.0
MSL88005,7.0
MSL88100,7.0
MSL88142,7.0
MSL88153,7.0
MSL882,1643.0
MSL88200,7.0
MSL88221,7.0
MSL8825,37.0
MSL88265,7.0
MSL88269,7.0
MSL88286,7.0
MSL88294,7.0
MSL88295,7.0
MSL883,1643.0
MSL88324,7.0
MSL88330,7.0
MSL88331,7.0
MSL88360,7.0
MSL884,1643.0
MSL88453,7.0
MSL8847,36.0
MSL885,1642.0
MSL88506,7.0
MSL88530,7.0
MSL88575,7.0
MSL8858,36.0
MSL886,1642.0
MSL88601,7.0
MSL88632,7.0
MSL8868,2.0
MSL887,1641.0
MSL8873,30.0
MSL8874,26.0
MSL88786,7.0
MSL88839,7.0
MSL8887,35.0
MSL8888,30.0
MSL889,1638.0
MSL88902,7.0
MSL88925,7.0
MSL8896,29.0
MSL88985,7.0
MSL89,5248.0
MSL890,1618.0
MSL89068,7.0
MSL8907,36.0
MSL89070,7.0
MSL89083,7.0
MSL89097,7.0
MSL89099,7.0
MSL891,1636.0
MSL8914,36.0
MSL89148,7.0
MSL8917,36.0
MSL8919,36.0
MSL8920,36.0
MSL89212,7.0
MSL89258,7.0
MSL89273,7.0
MSL8929,36.0
MSL893,1624.0
MSL8931,36.0
MSL8932,36.0
MSL8939,36.0
MSL894,1632.0
MSL89436,7.0
MSL8948,36.0
MSL89490,7.0
MSL89504,7.0
MSL89533,7.0
MSL8954,36.0
MSL89548,7.0
MSL8955,36.0
MSL89558,7.0
MSL8958,36.0
MSL896,1625.0
MSL8961,36.0
MSL89613,7.0
MSL89623,7.0
MSL89636,7.0
MSL89638,7.0
MSL89645,7.0
MSL8966,36.0
MSL89661,7.0
MSL8967,36.0
MSL8968,36.0
MSL8969,36.0
MSL89699,4.0
MSL897,1622.0
MSL89721,7.0
MSL89780,7.0
MSL89805,7.0
MSL8984,36.0
MSL8985,36.0
MSL89855,7.0
MSL89867,7.0
MSL89920,7.0
MSL89922,7.0
MSL89946,7.0
MSL8997,34.0
MSL89977,7.0
MSL89986,7.0
MSL90,5228.0
MSL900,2.0
MSL90016,7.0
MSL901,1617.0
MSL90137,7.0
MSL90208,7.0
MSL90211,7.0
MSL90258,7.0
MSL90276,7.0
MSL90279,7.0
MSL9028,35.0
MSL903,1615.0
MSL90303,7.0
MSL90344,7.0
MSL904,1613.0
MSL9040,6.0
MSL90403,7.0
MSL90426,7.0
MSL9044,35.0
MSL90450,7.0
MSL90481,7.0
MSL905,1611.0
MSL9051,9.0
MSL906,1606.0
MSL9060,32.0
MSL9064,11.0
MSL907,1606.0
MSL90721,7.0
MSL908,1599.0
MSL9086,25.0
MSL9088,34.0
MSL90898,7.0
MSL909,1604.0
MSL90905,7.0
MSL90906,7.0
MSL9091,35.0
MSL90959,7.0
MSL9097,35.0
MSL90972,7.0
MSL90973,7.0
MSL9099,35.0
MSL91,5220.0
MSL910,1602.0
MSL91003,7.0
MSL91007,7.0
MSL9101,35.0
MSL91020,7.0
MSL9106,35.0
MSL9107,35.0
MSL91100,7.0
MSL91102,7.0
MSL91109,7.0
MSL9115,35.0
MSL91179,7.0
MSL91182,7.0
MSL912,1597.0
MSL9122,35.0
MSL9126,35.0
MSL91277,7.0
MSL913,1596.0
MSL91353,7.0
MSL91373,7.0
MSL91379,7.0
MSL91385,7.0
MSL91386,7.0
MSL91401,7.0
MSL91428,7.0
MSL91461,7.0
MSL9147,35.0
MSL915,1593.0
MSL9150,35.0
MSL91515,7.0
MSL9156,35.0
MSL9159,35.0
MSL91625,7.0
MSL91646,7.0
MSL91653,7.0
MSL9166,35.0
MSL91679,7.0
MSL91680,7.0
MSL917,1586.0
MSL91720,7.0
MSL91740,7.0
MSL9175,35.0
MSL91792,5.0
MSL91799,7.0
MSL918,1585.0
MSL91813,7.0
MSL91817,7.0
MSL91818,7.0
MSL91827,7.0
MSL91836,7.0
MSL91838,7.0
MSL91856,6.0
MSL9189,35.0
MSL919,1584.0
MSL9190,35.0
MSL91903,7.0
MSL91905,7.0
MSL9191,21.0
MSL91963,7.0
MSL91968,7.0
MSL92,5216.0
MSL920,1583.0
MSL9200,35.0
MSL9201,35.0
MSL92018,7.0
MSL9205,35.0
MSL9206,35.0
MSL92074,7.0
MSL92084,7.0
MSL9209,35.0
MSL921,32.0
MSL9211,35.0
MSL92154,7.0
MSL92185,7.0
MSL922,1577.0
MSL92215,7.0
MSL9225,30.0
MSL92253,7.0
MSL9228,31.0
MSL92282,7.0
MSL923,1577.0
MSL9233,34.0
MSL92334,7.0
MSL92336,6.0
MSL92341,7.0
MSL92346,7.0
MSL92351,7.0
MSL92381,7.0
MSL924,1576.0
MSL92447,7.0
MSL92483,7.0
MSL92492,7.0
MSL9254,34.0
MSL92588,7.0
MSL926,1565.0
MSL92629,7.0
MSL92640,7.0
MSL927,1572.0
MSL92703,7.0
MSL92710,7.0
MSL92743,7.0
MSL92768,7.0
MSL9278,19.0
MSL928,1571.0
MSL92856,7.0
MSL929,1570.0
MSL92908,6.0
MSL9291,34.0
MSL92918,7.0
MSL92929,7.0
MSL9294,34.0
MSL9296,34.0
MSL92961,7.0
MSL9298,34.0
MSL92982,7.0
MSL93,2.0
MSL93020,7.0
MSL9303,34.0
MSL93089,7.0
MSL931,1563.0
MSL9310,34.0
MSL93136,7.0
MSL932,1566.0
MSL93210,7.0
MSL9322,34.0
MSL93222,7.0
MSL93244,6.0
MSL93249,7.0
MSL93260,5.0
MSL93284,7.0
MSL933,1564.0
MSL9330,34.0
MSL93322,7.0
MSL93329,7.0
MSL9336,34.0
MSL93396,3.0
MSL93399,6.0
MSL934,1562.0
MSL9340,34.0
MSL93423,7.0
MSL93435,7.0
MSL93453,7.0
MSL93483,6.0
MSL93485,7.0
MSL935,1558.0
MSL9350,34.0
MSL9353,34.0
MSL9358,34.0
MSL936,1560.0
MSL93624,7.0
MSL93646,7.0
MSL93658,7.0
MSL9366,34.0
MSL93661,7.0
MSL93666,7.0
MSL93687,7.0
MSL93694,7.0
MSL937,1557.0
MSL93704,7.0
MSL93731,7.0
MSL93740,7.0
MSL9375,34.0
MSL93772,7.0
MSL93777,7.0
MSL93793,7.0
MSL93799,7.0
MSL93810,7.0
MSL93835,7.0
MSL93836,7.0
MSL9384,32.0
MSL93861,7.0
MSL93893,7.0
MSL93990,7.0
MSL94,5188.0
MSL940,1554.0
MSL94055,7.0
MSL94078,7.0
MSL941,1552.0
MSL94133,7.0
MSL942,1551.0
MSL9420,34.0
MSL9421,34.0
MSL94212,7.0
MSL9422,34.0
MSL9425,34.0
MSL94265,7.0
MSL94283,7.0
MSL94285,7.0
MSL94289,7.0
MSL943,1547.0
MSL94306,7.0
MSL9432,34.0
MSL94326,4.0
MSL94334,7.0
MSL94374,7.0
MSL944,1544.0
MSL94420,7.0
MSL94423,7.0
MSL94427,7.0
MSL94461,7.0
MSL94493,7.0
MSL94495,7.0
MSL94506,7.0
MSL9457,33.0
MSL94593,7.0
MSL9461,33.0
MSL9464,33.0
MSL94641,7.0
MSL94644,7.0
MSL94645,7.0
MSL94655,7.0
MSL94656,7.0
MSL94675,7.0
MSL9468,15.0
MSL94696,7.0
MSL947,1536.0
MSL94738,7.0
MSL94742,7.0
MSL94764,7.0
MSL948,1536.0
MSL94811,7.0
MSL94819,7.0
MSL94826,7.0
MSL9488,33.0
MSL949,1536.0
MSL9491,33.0
MSL94916,7.0
MSL9492,33.0
MSL94966,7.0
MSL94969,7.0
MSL94974,7.0
MSL94979,7.0
MSL94992,7.0
MSL94993,7.0
MSL95,5121.0
MSL950,1534.0
MSL95057,7.0
MSL95060,7.0
MSL951,1530.0
MSL95106,7.0
MSL95122,7.0
MSL95179,7.0
MSL952,1529.0
MSL95210,7.0
MSL95215,7.0
MSL95242,7.0
MSL95262,7.0
MSL95277,7.0
MSL95333,7.0
MSL9534,17.0
MSL95360,7.0
MSL9543,32.0
MSL9549,33.0
MSL955,1527.0
MSL9552,33.0
MSL95547,7.0
MSL95566,7.0
MSL95574,7.0
MSL956,1518.0
MSL95627,7.0
MSL9564,33.0
MSL95666,7.0
MSL9568,33.0
MSL957,1526.0
MSL9570,33.0
MSL95714,7.0
MSL95715,7.0
MSL95718,7.0
MSL95731,7.0
MSL95769,7.0
MSL9577,33.0
MSL95781,7.0
MSL958,1526.0
MSL9586,33.0
MSL9589,33.0
MSL959,1525.0
MSL9592,33.0
MSL95925,5.0
MSL9594,33.0
MSL95961,6.0
MSL960,2.0
MSL9600,33.0
MSL961,1523.0
MSL96112,6.0
MSL96143,6.0
MSL9615,33.0
MSL9616,33.0
MSL96170,6.0
MSL9619,33.0
MSL96191,6.0
MSL96236,6.0
MSL9625,33.0
MSL963,1517.0
MSL9639,33.0
MSL96393,6.0
MSL964,1513.0
MSL9651,33.0
MSL9659,33.0
MSL96647,1.0
MSL967,1517.0
MSL968,1516.0
MSL9680,32.0
MSL96814,4.0
MSL96815,6.0
MSL9683,33.0
MSL969,1514.0
MSL9695,33.0
MSL9698,33.0
MSL97,5110.0
MSL971,1512.0
MSL972,1512.0
MSL9722,32.0
MSL973,1512.0
MSL9730,32.0
MSL9731,32.0
MSL97312,6.0
MSL9733,32.0
MSL9736,28.0
MSL9738,32.0
MSL97383,5.0
MSL9746,27.0
MSL975,1506.0
MSL976,1505.0
MSL97643,6.0
MSL977,1503.0
MSL978,1502.0
MSL97807,5.0
MSL97850,3.0
MSL979,1500.0
MSL980,1499.0
MSL98005,6.0
MSL9806,32.0
MSL9807,32.0
MSL981,1497.0
MSL9813,32.0
MSL98135,6.0
MSL982,1497.0
MSL9824,32.0
MSL9826,32.0
MSL983,1.0
MSL98309,6.0
MSL9834,32.0
MSL9839,32.0
MSL9841,32.0
MSL98451,6.0
MSL9848,32.0
MSL985,1486.0
MSL98521,5.0
MSL9854,32.0
MSL986,1478.0
MSL9865,32.0
MSL987,1477.0
MSL988,1478.0
MSL98879,4.0
MSL989,1475.0
MSL9897,32.0
MSL9898,32.0
MSL98996,6.0
MSL99,5093.0
MSL990,1475.0
MSL9901,32.0
MSL9909,32.0
MSL991,1474.0
MSL9914,32.0
MSL99164,6.0
MSL9918,32.0
MSL992,1473.0
MSL99206,2.0
MSL9921,32.0
MSL99233,6.0
MSL99236,3.0
MSL99332,6.0
MSL994,1471.0
MSL995,1471.0
MSL9954,32.0
MSL99540,6.0
MSL996,1467.0
MSL99608,5.0
MSL9962,32.0
MSL99625,6.0
MSL99657,6.0
MSL99668,6.0
MSL9969,32.0
MSL997,1465.0
MSL9971,32.0
MSL9979,31.0
MSL998,1465.0
MSL99836,6.0
MSL9987,30.0
MSL99903,6.0
MSL99958,6.0
uniq1,111453.0
uniq10,54661.0
uniq100,21825.0
uniq1000,8040.0
uniq10000,189.0
uniq100025,42.0
uniq1000345,8.0
uniq1000467,8.0
uniq1000468,8.0
uniq1000494,8.0
uniq100068,42.0
uniq1000798,8.0
uniq10008,189.0
uniq1000860,8.0
uniq1000956,8.0
uniq100097,42.0
uniq1001,8021.0
uniq10011,188.0
uniq1001158,8.0
uniq1001195,8.0
uniq10012,188.0
uniq1001238,8.0
uniq1001255,8.0
uniq100127,42.0
uniq1001409,8.0
uniq1001475,8.0
uniq10015,188.0
uniq100151,42.0
uniq1001585,8.0
uniq1001605,8.0
uniq1001710,8.0
uniq10018,188.0
uniq1001916,8.0
uniq1002,8021.0
uniq1002239,8.0
uniq100231,42.0
uniq10024,188.0
uniq1002613,8.0
uniq100263,41.0
uniq1002640,8.0
uniq1002698,8.0
uniq1002733,8.0
uniq1002757,8.0
uniq100286,41.0
uniq1002921,8.0
uniq1003,8021.0
uniq100301,41.0
uniq1003022,8.0
uniq1003148,8.0
uniq10032,188.0
uniq1003238,8.0
uniq1003401,8.0
uniq1003473,8.0
uniq1003800,8.0
uniq1003868,8.0
uniq100394,41.0
uniq1004,8017.0
uniq1004012,8.0
uniq100405,41.0
uniq1004081,8.0
uniq1004180,8.0
uniq100429,41.0
uniq10043,188.0
uniq1004344,8.0
uniq1004403,8.0
uniq1004405,8.0
uniq100447,41.0
uniq1004689,8.0
uniq100470,41.0
uniq1004824,8.0
uniq10049,188.0
uniq100495,41.0
uniq100498,41.0
uniq1005,8016.0
uniq1005100,8.0
uniq10052,188.0
uniq1005209,8.0
uniq1005268,8.0
uniq1005271,8.0
uniq1005341,8.0
uniq100555,41.0
uniq100564,41.0
uniq1005819,8.0
uniq1005855,8.0
uniq100586,41.0
uniq1005888,8.0
uniq100597,41.0
uniq1006,8013.0
uniq100600,41.0
uniq1006102,8.0
uniq1006122,8.0
uniq100614,41.0
uniq1006293,8.0
uniq1006513,8.0
uniq1006516,8.0
uniq1006563,8.0
uniq1006612,8.0
uniq1006633,8.0
uniq100665,41.0
uniq1006659,8.0
uniq10068,187.0
uniq1006918,8.0
uniq1006972,8.0
uniq1006993,8.0
uniq1007,8013.0
uniq1007115,8.0
uniq1007202,8.0
uniq1007215,8.0
uniq1007344,8.0
uniq1007430,8.0
uniq1007441,8.0
uniq1007507,8.0
uniq1007521,8.0
uniq100757,41.0
uniq1007650,8.0
uniq1007684,8.0
uniq1007726,8.0
uniq1007735,8.0
uniq1007746,8.0
uniq1007875,8.0
uniq100790,41.0
uniq1007935,8.0
uniq100794,41.0
uniq1008,8013.0
uniq1008056,8.0
uniq1008103,8.0
uniq1008141,8.0
uniq1008174,8.0
uniq1008239,8.0
uniq1008286,8.0
uniq1008367,8.0
uniq1008382,8.0
uniq100839,41.0
uniq1008422,8.0
uniq1008436,8.0
uniq1008464,8.0
uniq1008499,8.0
uniq1008556,8.0
uniq1008741,8.0
uniq100880,41.0
uniq1008811,8.0
uniq1008829,8.0
uniq1008862,8.0
uniq1008913,8.0
uniq1009,8009.0
uniq1009022,8.0
uniq1009035,8.0
uniq10091,187.0
uniq1009107,8.0
uniq1009157,8.0
uniq1009175,8.0
uniq100920,41.0
uniq1009308,8.0
uniq1009464,8.0
uniq1009628,8.0
uniq1009648,8.0
uniq1009651,8.0
uniq100973,41.0
uniq100981,41.0
uniq1009834,8.0
uniq1009876,8.0
uniq1009935,8.0
uniq1009990,8.0
uniq101,21796.0
uniq1010,8009.0
uniq1010086,8.0
uniq10101,187.0
uniq1010604,8.0
uniq10107,186.0
uniq1010784,8.0
uniq1010816,8.0
uniq101082,41.0
uniq1010892,8.0
uniq101092,41.0
uniq1011,7994.0
uniq1011143,8.0
uniq10112,186.0
uniq1011248,8.0
uniq1011427,8.0
uniq1011485,8.0
uniq1011568,8.0
uniq10117,186.0
uniq1011817,8.0
uniq1011823,8.0
uniq1011832,8.0
uniq101187,41.0
uniq1011871,8.0
uniq1011947,8.0
uniq1012,7980.0
uniq1012022,8.0
uniq1012076,8.0
uniq1012088,8.0
uniq10121,186.0
uniq101227,41.0
uniq1012288,8.0
uniq1012294,8.0
uniq1012326,8.0
uniq1012529,8.0
uniq1012683,8.0
uniq1012734,8.0
uniq1012823,8.0
uniq1012934,8.0
uniq1013,7975.0
uniq1013053,8.0
uniq10131,186.0
uniq1013155,8.0
uniq101329,41.0
uniq101345,41.0
uniq1013498,8.0
uniq1013644,8.0
uniq1013735,8.0
uniq1013757,8.0
uniq101387,41.0
uniq10139,185.0
uniq1014,7972.0
uniq1014012,8.0
uniq1014076,8.0
uniq1014097,8.0
uniq101410,41.0
uniq1014156,8.0
uniq10142,185.0
uniq1014240,8.0
uniq1014258,8.0
uniq101431,41.0
uniq101432,41.0
uniq1014480,8.0
uniq1014481,8.0
uniq1014650,8.0
uniq1014666,8.0
uniq1014671,8.0
uniq101476,41.0
uniq10148,185.0
uniq1014808,8.0
uniq1014872,8.0
uniq101488,41.0
uniq101493,41.0
uniq1015,7972.0
uniq1015059,8.0
uniq1015074,8.0
uniq1015075,8.0
uniq1015246,8.0
uniq1015249,8.0
uniq1015412,8.0
uniq101546,41.0
uniq1015461,8.0
uniq10155,185.0
uniq1015574,8.0
uniq1015721,8.0
uniq1015733,8.0
uniq101574,41.0
uniq1015819,8.0
uniq1015832,8.0
uniq1016,7969.0
uniq1016013,8.0
uniq1016177,8.0
uniq1016183,8.0
uniq101620,41.0
uniq1016333,8.0
uniq1016394,8.0
uniq1016460,8.0
uniq1016488,8.0
uniq1016566,8.0
uniq1016570,8.0
uniq1016640,8.0
uniq1016641,8.0
uniq101673,41.0
uniq101681,41.0
uniq101683,41.0
uniq1016863,8.0
uniq1016892,8.0
uniq1016962,8.0
uniq1017,7968.0
uniq10172,185.0
uniq1017292,8.0
uniq1017296,8.0
uniq1017324,8.0
uniq101733,41.0
uniq1017379,8.0
uniq10174,185.0
uniq1017431,8.0
uniq1017462,8.0
uniq101751,41.0
uniq101754,41.0
uniq10176,185.0
uniq1017620,8.0
uniq1017637,8.0
uniq1017672,8.0
uniq1017697,8.0
uniq10177,184.0
uniq10179,184.0
uniq1017938,8.0
uniq1017973,8.0
uniq1017992,8.0
uniq1018,7961.0
uniq10181,184.0
uniq1018124,8.0
uniq101818,41.0
uniq10182,184.0
uniq1018261,8.0
uniq1018326,8.0
uniq101850,41.0
uniq101859,41.0
uniq1018606,8.0
uniq1018644,8.0
uniq101869,41.0
uniq10187,184.0
uniq1018776,8.0
uniq1018819,8.0
uniq1018885,8.0
uniq1019,7961.0
uniq1019008,8.0
uniq101905,41.0
uniq1019064,8.0
uniq1019199,8.0
uniq101925,41.0
uniq1019298,8.0
uniq101931,41.0
uniq1019315,8.0
uniq1019517,8.0
uniq101969,41.0
uniq101980,41.0
uniq1019870,8.0
uniq1019888,8.0
uniq1019966,8.0
uniq102,21793.0
uniq1020,7956.0
uniq1020025,8.0
uniq1020155,8.0
uniq1020367,8.0
uniq1020387,8.0
uniq1020491,8.0
uniq1020515,8.0
uniq1020520,8.0
uniq1020581,8.0
uniq1020856,8.0
uniq1021,7951.0
uniq1021023,8.0
uniq1021074,8.0
uniq1021155,8.0
uniq1021288,8.0
uniq1021295,8.0
uniq10213,184.0
uniq1021300,8.0
uniq102132,41.0
uniq102145,41.0
uniq1021492,8.0
uniq1021570,8.0
uniq1021670,8.0
uniq1021735,8.0
uniq102175,41.0
uniq10218,184.0
uniq1021830,8.0
uniq1021876,8.0
uniq10219,184.0
uniq1021936,8.0
uniq1022,7951.0
uniq10220,184.0
uniq102201,41.0
uniq1022050,8.0
uniq10222,184.0
uniq10223,184.0
uniq10226,184.0
uniq10227,184.0
uniq10229,184.0
uniq1022938,8.0
uniq1023,7949.0
uniq1023084,8.0
uniq102311,41.0
uniq102319,41.0
uniq1023230,8.0
uniq102329,41.0
uniq102334,41.0
uniq10234,184.0
uniq10235,184.0
uniq1023542,8.0
uniq1023555,8.0
uniq10236,183.0
uniq1023605,8.0
uniq1023684,8.0
uniq10237,183.0
uniq1023787,8.0
uniq1023788,8.0
uniq1023843,8.0
uniq1023948,8.0
uniq1024,7925.0
uniq1024028,8.0
uniq1024258,8.0
uniq1024309,8.0
uniq1024343,8.0
uniq1024399,8.0
uniq10244,183.0
uniq1024404,8.0
uniq102443,41.0
uniq1024433,8.0
uniq1024475,8.0
uniq1024566,8.0
uniq1024574,8.0
uniq1024592,8.0
uniq1024699,8.0
uniq1024733,8.0
uniq1025,7913.0
uniq1025080,8.0
uniq102510,41.0
uniq1025320,8.0
uniq1025341,8.0
uniq1025356,8.0
uniq1025445,8.0
uniq1025490,8.0
uniq1025500,8.0
uniq1025579,8.0
uniq1025656,8.0
uniq1025717,8.0
uniq1025818,8.0
uniq1026,7897.0
uniq1026215,8.0
uniq102628,41.0
uniq1026313,8.0
uniq1026322,8.0
uniq1026362,8.0
uniq10264,183.0
uniq102640,41.0
uniq102641,41.0
uniq1026435,8.0
uniq1026517,8.0
uniq1026557,8.0
uniq1026600,8.0
uniq1026602,8.0
uniq10267,183.0
uniq1026711,8.0
uniq1026749,8.0
uniq1026791,8.0
uniq1026798,8.0
uniq1026926,8.0
uniq1027,7895.0
uniq1027013,8.0
uniq1027062,8.0
uniq1027128,8.0
uniq1027175,8.0
uniq1027320,8.0
uniq10274,183.0
uniq1027486,8.0
uniq10275,183.0
uniq1027556,8.0
uniq1027563,8.0
uniq1027698,8.0
uniq10277,183.0
uniq1027702,8.0
uniq102772,41.0
uniq1027729,8.0
uniq102775,41.0
uniq1027781,8.0
uniq1027805,8.0
uniq10279,183.0
uniq1027918,8.0
uniq1028,7890.0
uniq10281,183.0
uniq1028416,8.0
uniq1029,7886.0
uniq10292,179.0
uniq1029256,8.0
uniq1029321,8.0
uniq10294,182.0
uniq102952,41.0
uniq1029542,8.0
uniq1029681,8.0
uniq1029707,8.0
uniq1029784,8.0
uniq103,21785.0
uniq103019,41.0
uniq10302,182.0
uniq1030253,8.0
uniq1030273,8.0
uniq10303,182.0
uniq1030340,8.0
uniq1030450,8.0
uniq10305,182.0
uniq1030581,8.0
uniq1030694,8.0
uniq1030704,8.0
uniq1030758,8.0
uniq10308,182.0
uniq1030801,8.0
uniq1030823,8.0
uniq103084,41.0
uniq1030899,8.0
uniq1030904,8.0
uniq103093,41.0
uniq103099,41.0
uniq1031,7877.0
uniq1031128,8.0
uniq10312,182.0
uniq1031201,8.0
uniq1031334,8.0
uniq1031380,8.0
uniq10314,182.0
uniq1031453,8.0
uniq1031495,8.0
uniq1031523,8.0
uniq1031604,8.0
uniq1031671,8.0
uniq1031748,8.0
uniq1031768,8.0
uniq1031776,8.0
uniq10318,182.0
uniq1031831,8.0
uniq1031956,8.0
uniq1032,7875.0
uniq10320,182.0
uniq1032187,8.0
uniq1032262,8.0
uniq1032270,8.0
uniq1032283,8.0
uniq10323,182.0
uniq1032343,8.0
uniq1032430,8.0
uniq1032527,8.0
uniq1032588,8.0
uniq1032644,8.0
uniq1032717,8.0
uniq1032806,8.0
uniq1032883,8.0
uniq1032986,8.0
uniq1033,7855.0
uniq10331,182.0
uniq1033106,8.0
uniq1033143,8.0
uniq103315,41.0
uniq1033182,8.0
uniq1033280,8.0
uniq10333,182.0
uniq1033385,8.0
uniq1033660,8.0
uniq103397,41.0
uniq1034,7843.0
uniq10341,182.0
uniq1034114,8.0
uniq1034139,8.0
uniq10342,182.0
uniq1034200,8.0
uniq103443,41.0
uniq1034475,8.0
uniq103449,41.0
uniq10345,181.0
uniq1034547,8.0
uniq10346,181.0
uniq103463,41.0
uniq1034634,8.0
uniq1034703,8.0
uniq1034744,8.0
uniq1034835,8.0
uniq1035,7838.0
uniq1035168,8.0
uniq1035295,8.0
uniq103530,41.0
uniq1035332,8.0
uniq1035349,8.0
uniq1035487,8.0
uniq1035502,8.0
uniq1035666,8.0
uniq1035708,8.0
uniq1035718,8.0
uniq103578,41.0
uniq1035856,8.0
uniq1035915,8.0
uniq1035946,8.0
uniq1036,7838.0
uniq10360,181.0
uniq103601,41.0
uniq1036017,8.0
uniq1036088,8.0
uniq1036191,8.0
uniq103626,41.0
uniq1036447,8.0
uniq1036496,8.0
uniq1036649,8.0
uniq1036664,8.0
uniq10367,181.0
uniq103672,41.0
uniq1036749,8.0
uniq1036806,8.0
uniq1036858,8.0
uniq1036860,8.0
uniq1036899,8.0
uniq103695,41.0
uniq1036996,8.0
uniq1037,7836.0
uniq103704,41.0
uniq1037049,8.0
uniq1037069,8.0
uniq103718,41.0
uniq1037182,8.0
uniq1037203,8.0
uniq1037230,8.0
uniq103740,41.0
uniq103745,41.0
uniq1037515,8.0
uniq1037696,8.0
uniq1037697,8.0
uniq10377,181.0
uniq1037793,8.0
uniq103797,41.0
uniq1038,7825.0
uniq10380,181.0
uniq1038127,8.0
uniq1038154,8.0
uniq1038190,8.0
uniq10382,181.0
uniq1038236,8.0
uniq10383,181.0
uniq103831,41.0
uniq1038316,8.0
uniq1038399,8.0
uniq1038435,8.0
uniq103845,41.0
uniq1038658,8.0
uniq1038695,8.0
uniq103870,41.0
uniq10388,181.0
uniq103887,41.0
uniq1038880,8.0
uniq1038949,8.0
uniq103897,41.0
uniq1039,7813.0
uniq103907,41.0
uniq103910,41.0
uniq103914,41.0
uniq103919,41.0
uniq103920,41.0
uniq103931,41.0
uniq1039377,8.0
uniq1039442,8.0
uniq1039469,8.0
uniq1039477,8.0
uniq10395,181.0
uniq1039525,8.0
uniq1039567,8.0
uniq103958,41.0
uniq10396,181.0
uniq1039749,8.0
uniq104,21749.0
uniq1040,7810.0
uniq1040123,8.0
uniq10403,180.0
uniq1040385,8.0
uniq1040469,8.0
uniq10405,180.0
uniq104056,41.0
uniq1040564,8.0
uniq1040709,8.0
uniq1040715,8.0
uniq1040756,8.0
uniq1040938,8.0
uniq1040949,8.0
uniq104095,41.0
uniq1041,7807.0
uniq104104,41.0
uniq1041094,8.0
uniq1041127,8.0
uniq104125,41.0
uniq1041279,8.0
uniq10413,180.0
uniq1041336,8.0
uniq104137,41.0
uniq1041376,8.0
uniq1041389,8.0
uniq1041402,8.0
uniq104143,41.0
uniq1041499,8.0
uniq1041510,8.0
uniq104157,41.0
uniq1041572,8.0
uniq104159,41.0
uniq1041604,8.0
uniq1041611,8.0
uniq104175,41.0
uniq1041796,8.0
uniq1041829,8.0
uniq1042,7805.0
uniq1042093,8.0
uniq1042096,8.0
uniq104212,41.0
uniq1042131,8.0
uniq1042150,8.0
uniq10422,180.0
uniq104225,41.0
uniq1042289,8.0
uniq104245,41.0
uniq1042524,8.0
uniq104253,41.0
uniq1042660,8.0
uniq1042795,8.0
uniq1043,7803.0
uniq104303,41.0
uniq1043064,8.0
uniq10431,180.0
uniq10432,180.0
uniq1043230,8.0
uniq1043288,8.0
uniq10434,180.0
uniq1043434,8.0
uniq1043497,8.0
uniq1043573,8.0
uniq10436,180.0
uniq1043678,8.0
uniq1043681,8.0
uniq1043851,8.0
uniq1043911,8.0
uniq104392,41.0
uniq1044,7800.0
uniq1044185,8.0
uniq10442,180.0
uniq1044237,8.0
uniq1044379,8.0
uniq104439,41.0
uniq10444,180.0
uniq104440,41.0
uniq1044559,8.0
uniq1044571,8.0
uniq1044694,8.0
uniq104474,41.0
uniq1044800,8.0
uniq1044980,8.0
uniq1045,7798.0
uniq1045038,8.0
uniq1045070,8.0
uniq1045217,8.0
uniq10453,179.0
uniq1045310,8.0
uniq1045402,8.0
uniq1045455,8.0
uniq1045489,8.0
uniq1045568,8.0
uniq104557,41.0
uniq104563,41.0
uniq1045657,8.0
uniq1045846,8.0
uniq1045892,8.0
uniq104592,41.0
uniq104595,41.0
uniq1045992,8.0
uniq1046,7794.0
uniq1046044,8.0
